bimo0000558439,Mi risa : crónicas ejemplares,,,
bimo0000558457,Su señoría : libro parlamentario,,,
bimo0000558460,"El veneno de la víbora : escenas un poco novelescas y un tanto románticas, en las qve se refiere la vida heróica de un triste cavallero ejemplar",,,
bimo0000923788,Aspectos : diálogos filosóficos y comentarios de costumbres,,,
bimo0000951702,El centenario de Rousseau : últimos años y muerte de Juan Jacobo : su influjo póstumo,,,
bimo0001114214,Las águilas,,,
bimo0001203451,La libertad de la cátedra sucesos universitarios de la Santa Isabel,,,
bimo0001203456,Originalidad de la moral católica mensaje a la Asamblea de Representantes del Grande Oriente Español,,,
bimo0001203458,El padre Feijóo y sus obras,,,
bimo0001409938,En las Cortes de Cádiz : (revelaciones acerca del estado político y social),,,
bimo0001472245,"Pellejín, historia de un Diputado de la mayoría",,,
bimo0002320297,"Las tragedias de mi raza : reyes, toreros, obispos, cortesanas, artistas, pederastas y ladrones",,,
bimo0001268310,"Italia. Primera parte ensayo descriptivo, artístico y político",,,
bimo0001159768,Tracción en vias férreas,,,
bimo0001643269,Tratado completo del cultivo de árboles y arbustos frutales,,,
Mimo0000902795,Primer romancero gitano : 1924-1927,,,
Mimo0001923320,Hacia otra España,,,
a4729385,Versos,,,
a4766500,El saludo de las brujas,,,
a4775290,Cuentos de la tierra (obra póstuma),,,
a4820373,Historietas nacionales,,,
a5018957,Cuentos campesinos,,,
a5051430,Cuba,,,
a5072839,La buscona novela médico-social : (tercera parte de La prostituta),,,
a5205837,Memorias de un cortesano de 1815,,,
a5205873,Zaragoza,,,
a5231234,"¿Quo vadis, burguesía?",,,
a5400712,Juan Martín el Empecinado,,,
bimo0000078627,Antología poética,,,
bimo0000274750,Baza de espadas,,,
bimo0000317267,La Primera República,,,
bimo0000416912,El gobierno de las mujeres : ensayo histórico de política femenina,,,
bimo0000497218,La pródiga : novela,,,
bimo0000497226,El sombrero de tres picos historia verdadera de un sucedido que anda en romances escrita ahora tal y como pasó,,,
bimo0000497423,"¡Adiós, ""cordera""! y otros cuentos",,,
bimo0000558429,Lo que han visto mis ojos,,,
bimo0000567760,Así hablaba Zorrapastro : (un libro para nadie y para todos),,,
bimo0000580102,El peregrino entretenido : (viaje romancesco),,,
bimo0000600622,La catedral : novela,,,
bimo0000600740,El militarismo mejicano : estudios publicados en los principales diarios de los Estados Unidos,,,
bimo0000602729,En pos de la paz (pequeñeces de la vida diaria) : novela,,,
bimo0000602731,Muecas crítica y sátira,,,
bimo0000624382,Amadís,,,
bimo0000624444,Modelos de cartas,,,
bimo0000624467,¿Quiere usted ser amada?,,,
bimo0000624531,Teoría y práctica de la guerra : evolución en el arte,,,
bimo0000678461,Doloras colección escogida de las publicadas por Ramón de Campoamor,,,
bimo0000678502,El ideísmo,,,
bimo0000688677,Boy,,,
bimo0000780175,"Siluetas escénicas del pasado : colección de articulos históricos de costumbres, anécdotas, biografías, bibliografías, etc. del teatro español",,,
bimo0000792021,En la calle y en la carcel Jornadas revolucionarias,,,
a5022353,"Ricardo segunda parte de ""Historia de un corazón"" : novela",,,
a5085850,Dulce y sabrosa,,,
a5086105,Juanita Tenorio,,,
a5089629,Escritos políticos y académicos,,,
a5139282,"Como está Europa : noticia de un viaje al través de varias repúblicas y una monarquía : (Francia, Alemania, Austria, Checo-Eslovaquia, Yugoeslavia e italia)",,,
bimo0001553282,Pobreza y mendicidad : (estudio crítico filosófico-social),,,
bimo0001644838,Las banderas de los buques de guerra...,,,
Mimo0001594313,La débâcle (El desastre),,,
bimo0001271582,"Escritura y lenguaje de España, en prosa y verso arreglada por riguroso orden de siglos hasta el año 875, fecha del manuscrito original más antiguo que existe en nuestros archivos : obra que contiene sobre 200 caracteres de letra",,,
bimo0001293432,Jeografía física i política de los Estados Unidos de Colombia,,,
bimo0001648297,Historia política y literaria de los trovadores,,,
Mimo0001425115,Un negocio escandaloso en tiempos de Fernando VII : narración histórica,,,
bimo0000684122,Distribución y estructura de la propiedad rural en la provincia de Córdoba,,,
bimo0001573002,Ginebra y Nancy congresos científicos celebrados en 1886,,,
bimo0000047213,Espíritu ambulante,,,
bimo0000048468,Zorrilla : el más grande poeta de la raza,,,
bimo0000051838,Arqueología española,,,
bimo0000056261,Misericordia,,,
bimo0000059471,El esclavo de su crimen : (memorias de un resucitado) : novela histórica original,,,
bimo0000061621,Oro de ley novela de costumbres en tres libros,,,
bimo0000187421,La Regenta,,,
bimo0000320303,Paisajes,,,
bimo0000427080,El amigo Manso,,,
bimo0000445744,Apuntes biográficos del Capitán de artillería D. Luis Daoiz leídos en la sesión pública que para solemnizar la inauguración de la estatua de este héroe celebró ... la Real Academia Sevillana de Buenas Letras el 2 de mayo de 1889,,,
bimo0000459698,Poesías completas,,,
bimo0000463892,Los novelistas españoles : semblanzas literarias,,,
bimo0000463893,Los oradores del Ateneo : semblanzas y perfiles críticos,,,
bimo0000497146,Dos ángeles caídos y otros escritos olvidados de Pedro Antonio de Alarcón,,,
bimo0000497340,Dos feminismos y la aristocracia del cielo : diálogos en verso,,,
bimo0000497341,Una celebridad desconocida : (Concepción Arenal),,,
bimo0000497344,"Un escultor singular : apuntes biográficos, entre ascéticos y artísticos",,,
bimo0000497427,Cuentos,,,
bimo0000497431,Doctor Sutilis (cuentos),,,
bimo0000497451,La Regenta,,,
bimo0000497461,Superchería : novela,,,
bimo0000527409,La cuestión de los ríos africanos y la Conferencia de Berlín conferencia pronunciada en la Sociedad Geográfica de Madrid,,,
bimo0000544503,La cuestión social,,,
bimo0000544508,Pensamientos,,,
bimo0001377624,"Plática de Agustín Rivera en la Primera Comunión Eucarística del niño Alfredo V. Muñoz en Lagos, en el Santuario de la Virgen de Guadalupe, el día 9 de junio de 1893",,,
bimo0000836037,Poesías,,,
bimo0001226025,Nociones de gramática práctica de la lengua castellana,,,
bimo0000861301,Antigüedades en América Central apuntes leídos en la Sociedad Geográfica de Madrid en la sesión de 30 de diciembre de 1884,,,
bimo0000863932,Apuntes de mineralogía descriptiva,,,
bimo0000902041,Un año en quince minutos pieza en un acto,,,
bimo0001923309,El derecho penal socialista y El Congreso Penitenciario de Berlín,,,
bimo0000940250,"El librepensamiento, doctrinas y hechos : carta pastoral que el Excmo. y Rdmo. Sr. Dr. D. Victoriano Guisasola y Menéndez, Arzobispo de Valencia, dirige al clero y fieles de la Archidiócesis",,,
a4742894,La doncella del piso segundo (recuerdos de un estudiante),,,
bimo0001439372,Las tradiciones sevillanas : carta al Excmo. señor D. Manuel Pérez de Guzmán y Boza ...,,,
a4823186,"Nuevas calumnias al clero : robos, estafas, captaciones ...",,,
bimo0000530504,Cuadros de género trazados á pluma,,,
bimo0001083182,"El querer de la Pepa : sainete lírico en un acto dividido en tres cuadros, en prosa y verso",,,
bimo0001266031,El año infantil,,,
bimo0001266039,Cartas a un niño sobre la Economía política,,,
bimo0001266055,Novísimo diccionario de la lengua,,,
bimo0001266057,Odas y Baladas,,,
bimo0001266061,Progresos y extravagancias : apuntes para un libro,,,
bimo0001266066,Romances de ciego,,,
bimo0001652952,"Cuentos, fábulas y leyendas en verso",,,
bimo0001266043,Ensayo de un catálogo de periodistas españoles del siglo XIX,,,
bimo0001266053,Monólogos de un aprensivo,,,
bimo0000835325,Programa de clínica médica : (Segundo curso),,,
a5268873,"Las teorías cosmogónicas y físicas modernas y sus relaciones con la geología : la cosmogonía en Chamberlin. Sistema geológico de Schwarz. La teoría giroscópica de Belot. El problema de la barisfera terrestre: Descartes, Crehore : conferencia dada en el Ateneo de Madrid el 13-IV-1921",,,
bimo0000590951,"Nuestra industria y nuestro comercio después de la guerra : tres conferencias pronunciadas los días 7, 9 y 12 de abril de 1919 en la Escuela Central de Intendentes mercantiles",,,
bimo0000689620,El purgatorio y la devoción a la benditas almas dividido en tres partes,,,
bimo0000836832,La protección y el libre cambio consideraciones generales sobre la organización económica de las nacionalidades y la libertad de comercio,,,
bimo0000844526,El puerto de Ibiza,,,
bimo0001270433,"Geología : resumen de las lecciones explicadas en la Escuela de Ingenieros de Caminos, Canales y Puertos",,,
bimo0001397873,La constitución interior de la Tierra exposición de las principales cuestiones con ella relacionadas,,,
bimo0001572990,Compendio de geología,,,
bimo0001652915,"¡A Sevilla por todo! : zarzuela en dos actos, divididos en seis cuadros, en verso y prosa",,,
bimo0001652927,¡Como está la sociedad! : pasillo cómico-lírico en un acto y en verso,,,
bimo0001652928,"¡Cuidadito con los hombres!-- ó El merendero de la Pepa : sainete en un acto, dividido en tres cuadros, en verso",,,
bimo0001652932,La gente de pluma : comedia en un acto y en prosa,,,
bimo0001652933,Las grandes potencias juguete cómico-lírico en un acto y en prosa,,,
bimo0001653020,Las cursis burladas : sainete en un acto en verso,,,
bimo0001653021,"De verbena! : sainete lírico en un acto, dividido en dos cuadros, en versos",,,
bimo0001653028,"Restaurant de las tres clases : sainete en un acto, dividido en tres cuadros, en verso",,,
bimo0001653033,"Los valientes : sainete en un acto dividido en dos cuadros, en verso",,,
bimo0001226010,El ingenioso hidalgo Miguel de Cervantes Saavedra,,,
bimo0001389171,Romancero de Zamora precedido de un estudio del cerco que puso a la ciudad Don Sancho el Fuerte,,,
bimo0001169344,Contra el Dios de los hombres,,,
bimo0001343789,Indicador cordobés o sea resumen de las noticias necesarias a los viajeros y curiosos para tomas conocimiento de la historia ...,,,
bimo0000679783,El mes pasado La algarada pedagógica,,,
bimo0001143605,Pedro Simón Abril Sus ideas políticas y sociales,,,
bimo0000772022,Lluvia menuda : (colección de versos),,,
bimo0001264048,Estudios de filosofía de la historia,,,
bimo0001539321,El calvario de los pobres,,,
bimo0000861341,Madrid nuevo,,,
bimo0001072461,Sobre la mujer y la legislación castellana,,,
bimo0001181892,Fábulas morales,,,
bimo0001207649,Influencia de la madre sobre la vocación y profesión de los hijos,,,
bimo0001311616,Sobre la misión de la mujer en la sociedad,,,
bimo0001342323,Segunda conferencia sobre la educación de la mujer por la historia de otras mujeres,,,
bimo0001360635,"Historia de Valparaíso crónica política, comercial i pintoresca de su ciudad y de su puerto desde su descubrimiento hasta nuestros días, 1536-1868",,,
bimo0001569662,El almirante don Manuel Blanco Encalada correspondencia de Blanco Encalada y otros chilenos eminentes con el Libertador,,,
bimo0001569663,El almirante don Manuel Blanco Encalada,,,
bimo0001569667,"Historia de la campaña de Lima, 1880-1881 Guerra del Pacífico",,,
bimo0001569668,Historia crítica y social de la ciudad de Santiago 1541-1868,,,
bimo0001569677,The first Britons in Valparaiso (1817-1827),,,
bimo0001569678,Blaine,,,
bimo0001647766,"María, corona poética de la Virgen poema religioso",,,
bimo0001649528,Conmemoracion del deicidio ó La Semana Santa en Jerusalén y Roma diez y nueve siglos después,,,
bimo0001675049,Composiciones varias,,,
bimo0001783720,D. Juan Manuel Rosas delante de la posteridad y la confiscación política restablecida en la lejislación [sic] de Sud-América,,,
bimo0001878172,El Coronel Don Tomás de Figueroa estudio crítico según documentos inéditos sobre la vida de este jefe i el primer motín militar que acaudilló en la Plaza de Santiago el 1º de abril de 1811 i su proceso,,,
bimo0001878173,"Las dos Esmeraldas : episodios marítimos, Chile",,,
bimo0001878178,"Historia de la campaña de Tarapacá, desde la ocupación de Antofagasta hasta la proclamación de la dictadura en el Perú Guerra del Pacífico",,,
bimo0001878198,Historia de la campaña de Tacna y Arica (1879-1880),,,
bimo0001878199,Historia de la jornada del 20 de abril de 1851 una batalla en las calles de Santiago,,,
bimo0001878208,Vida del Capitán Jeneral de Chile Don Bernardo O'Higgins Brigadier de la República Argentina i Gran Mariscal del Perú,,,
FF3362445,"La abeja sus costumbres, trabajos y productos",,,
Mimo0001642128,"Conferencias agrícolas, o La ciencia agronómica al alcance de todos",,,
Mimo0002221257,La corona de laurel colección de biografías de los generales que han tomado parte en la gloriosa campaña de África,,,
Mimo0002257930,El amante de los niños elementos de aritmética,,,
bimo0000492879,Acto de homenaje del Partido Liberal-Conservador a su jefe el Excmo. Sr. D. Eduardo Dato,,,
bimo0000553295,"Amor propio, orgullo y vanidad",,,
bimo0000558060,Antología de poetas líricos castellanos desde la formación del idioma hasta nuestros días,,,
bimo0000597114,"Biblioteca internacional de obras famosas : colección de las producciones literarias más notables del mundo, en la que están representados los más grandes escritores de los tiempos antiguos, medioevales y modernos",,,
bimo0000679599,Canalejas gobernante : discursos parlamentarios : Cortes de 1910,,,
bimo0000706215,"Conferencias dadas por los Excmos. señores don Antonio Cánovas del Castillo, don Francisco Pí y Margall, don Fernando Cos-Gayón, don Alberto Bosch y Fustegueras, don José Canalejas y Méndez, don Pablo de Alzola y Minondo, en el curso de 1894 y 1895 Círculo de la Unión Industrial de Madrid",,,
bimo0000837804,Romancero de la guerra española,,,
bimo0000862560,"El fuero de Avilés : discurso leído en Junta pública de la Real Academia Española, para solemnizar el aniversario de su fundación",,,
bimo0000906511,"Historia de los crímenes del despotismo cuadros históricos de la política y de la vida de los reyes y emperadores absolutos, de los déspotas y tiranos de todas las naciones de Europa, antiguos y modernos hasta el establecimiento del sistema representativo y reconquista por los pueblos de sus derechos y libertades : obra imparcial y concienzudamente escrita",,,
bimo0000924240,Los periódicos durante la Guerra de la Independencia (1808-1814),,,
bimo0001002681,Homenaje á D. Francisco Codera en su jubilación del profesorado estudios de erudición oriental,,,
bimo0001047905,La Virgen Madre y sus advocaciones,,,
bimo0001072504,Estudios de economía social : primera serie,,,
bimo0001078108,Álbum literario colección de escritos en prosa literarios y académicos,,,
bimo0001093881,El visitador del preso,,,
bimo0001114070,El señorío temporal de los obispos de Lugo,,,
Mimo0002248654,Tratado de álgebra superior,,,
bimo0000861325,El derecho a la ocupación de territorios en la costa occidental de Africa : discutido en la Conferencia Internacional de París en los años de 1886 a 1891,,,
bimo0000718538,La vida del derecho,,,
bimo0001159010,Juicio crítico de los poetas españoles contemporáneos,,,
bimo0001458701,"El sombrero su pasado, su presente y su porvenir",,,
bimo0001539307,Las almas tristes,,,
bimo0001539364,La honra del hogar,,,
bimo0001921255,La Guinea española,,,
bimo0000854678,El libro azul : novelitas y bocetos de costumbres,,,
bimo0001224952,El sahumerio o Los mil y un olores,,,
a5102263,"Teatro selecto, antiguo y moderno, nacional y extranjero. Tomo III",,,
a5106308,"Teatro selecto, antiguo y moderno, nacional y extranjero. Tomo I",,,
bimo0000610731,Las bacantes o Del origen del teatro,,,
bimo0001079580,"El castillo de Almansa : informe relativo a su mérito, estado y propiedad",,,
bimo0001456508,Elementos de dibujo lineal aplicado a las artes,,,
bimo0001646464,La Casa-Lonja de Valencia del Cid,,,
bimo0001646466,"Mosaicos gentílicos, mosaico de Galatea en Elche",,,
bimo0001646468,Ermita de Santa Cristina en el concejo de Pola de Lena (Asturias),,,
bimo0001646469,"Iglesia de San Miguel de Linio y Palacio de Ramiro I, actualmente destinado á iglesia parroquial bajo el nombre de Santa María del Naranco (Asturias, Concejo de Oviedo)",,,
bimo0001646470,Puerta Antigua de Bisagra en Toledo,,,
bimo0001646471,Primeros monumentos religiosos del arte mahometano en Toledo mezquitas llamadas del Santo Cristo de la Luz y de las Tornerías,,,
bimo0001551437,Biografías de toreros,,,
bimo0000668314,El loco por fuerza : juguete cómico en un acto y en prosa,,,
bimo0000668317,"Para mentir, las mujeres : juguete cómico en un acto",,,
bimo0000668318,Pecados añejos!! : juguete cómico en un acto y en verso,,,
bimo0000868790,El placer de recordar algunas cosas de las ocurridas al autor o conocidas por él en medio siglo de vida literaria-- y de la otra,,,
bimo0001490163,"Lecciones elementales de química general : para uso de los alumnos de ciencias, medicina, farmacia, ingenieros industriales, agrónomos ...",,,
bimo0001490154,"Elementos de química general : para uso de los alumnos de ciencias, medicina, farmacia, ingenieros industriales, agrónomos ...",,,
bimo0000733496,Biblioteca completa del ganadero y agricultor,,,
bimo0000733516,Manual de anatomía veterinaria o programa razonal de esta asignatura,,,
bimo0000733528,Tratado completo de zootechnia o de producción animal,,,
bimo0001968407,Elementos de fisiología comparada de los animales domésticos,,,
bimo0001729098,Puerto-Rico en Sevilla conferencia pública en el Ateneo Puertorriqueño,,,
bimo0001741418,Instrucción pastoral sobre negociación prohibida a los eclesiásticos de Ultramar,,,
bimo0000869328,Comentarios sobre la cuestión de Méjico,,,
bimo0001158964,"Diccionario de los nombres vulgares que se dan en Filipinas a muchas plantas usuales y notables del mismo archipiélago con la correspondencia científica, la clasificación natural, y la indicación de su uso",,,
bimo0001571133,Colón y Bobadilla una polémica y un boceto dramático,,,
bimo0001571136,Descubrimiento del Nuevo Mundo crónica dialogada de la conmemoración secular de este grandioso descubrimiento,,,
bimo0001252275,"Malas tentaciones episodio dramático de la vida doméstica, en un acto",,,
bimo0001651930,Cosas de la vida : cuentos y novelitas,,,
bimo0001652387,"Memoria para escribir la biografía de don Rafael Esteve, primer grabador de Cámara de S. M.",,,
bimo0001652427,El capitán Barona,,,
bimo0001652470,Concepto y teoría del Derecho (estudio de metafísica jurídica),,,
bimo0001710163,El gigante amapolas y sus formidables enemigos o sea Fastos dramáticos de una guerra memorable peti-pieza en un acto,,,
bimo0001711424,Geografía de la República Oriental del Uruguay (primer paso),,,
bimo0001729465,Carlos Octavio Bunge juicios sobre su personalidad y su obra,,,
bimo0001729480,La sirena (narraciones fantásticas),,,
bimo0001740768,Ecos de Nirvana,,,
bimo0001741270,Crónica de las islas Filipinas,,,
bimo0001741419,"Facultades de los obispos de ultramar su origen, naturaleza y extensión, seguidas de dos disertaciones sobre esponsales, matrimonios y dispensas matrimoniales, y de una instrucción pastoral sobre negociación prohibida",,,
bimo0001399738,La educación religiosa,,,
bimo0001482426,"Kpankla carta dirigida al Sr. D. Eduardo de Mariátegui, ingeniero militar, etc., etc., por su amigo el Doctor Thebussem",,,
bimo0001651541,"Noticia de D. Jerónimo Jiménez de Urrea y de su novela caballeresca inédita ""D. Claris el de las Flores""",,,
bimo0001651840,Higiene y medicina popular,,,
bimo0002049985,Noticias históricas y arqueológicas de la villa de Layos,,,
bimo0002126244,La impostura sacerdotal : orígenes del cristianismo y su desviación : verdadera vida y muerte de Jesús,,,
bimo0000417758,Los majos de Cádiz : (novela de costumbres),,,
bimo0000624461,La princesa rusa : novela inédita,,,
Mimo0001389066,Eulalia,,,
Mimo0002194090,Santa Rogelia : (de la leyenda de oro),,,
a4669162,Por la patria colección de artículos : (Manila 1895-1897),,,
a5509420,Piedras preciosas : (cien sonetos),,,
bimo0000547627,Esther,,,
bimo0000664231,Cuba y sus jueces (Rectificaciones oportunas),,,
bimo0000679907,"Carta dirigida al Excmo. Sr. D. Julián de Zulueta, presidente del Casino Español",,,
bimo0000760958,"Discurso inaugural leído en la abertura de las Sesiones Académicas del Cuerpo de Sanidad Militar de este distrito, el día 4 de enero de 1851",,,
bimo0000781210,El contagio de la peste (observaciones propias),,,
bimo0000797541,El Conde Hermann drama en cinco actos,,,
bimo0000803247,Algunas veces aquí drama en tres actos y en prosa,,,
bimo0000803251,Bodas trágicas cuadro dramático,,,
bimo0000803262,El conde Lotario drama en un acto,,,
bimo0000803268,Un crítico incipiente capricho cómico en tres actos y en prosa sobre crítica dramática,,,
bimo0000803269,La desequilibrada drama en cuatro actos y en prosa,,,
bimo0000803276,"Los dos curiosos impertinentes drama en un prólogo y dos actos, tercera parte de una trilogía",,,
bimo0000803299,"El hijo de don Juan drama original en tres actos y en prosa, inspirado por la lectura de la obra de Ibsen titulada Gengangere",,,
bimo0000803300,El hijo de hierro y el hijo de carne drama en tres actos y en prosa,,,
bimo0000803301,El hombre negro drama en tres actos y en prosa,,,
bimo0000803304,"Irene de Otranto ópera en tres actos y seis cuadros, en verso",,,
bimo0000803316,"Manantial que no se agota drama en tres actos y en verso, con un entreacto en prosa",,,
bimo0000803333,"Morir por no despertar leyenda dramática del siglo XVI, en un acto y en verso",,,
bimo0000803336,Muestras,,,
bimo0000803348,La peste de Otranto drama en tres actos y en verso,,,
bimo0000803352,El poder de la impotencia drama en tres actos y en prosa,,,
bimo0000803363,Lo que no puede decirse drama en tres actos y en prosa (segunda parte de la trilogía),,,
bimo0000803394,"La última noche drama en verso, en tres actos y un epílogo",,,
bimo0000803395,Vida alegre y muerte triste drama en tres actos y en verso,,,
bimo0000814883,La capa del amigo : patrón para una capa de verdad,,,
bimo0000875424,¡Fea! monólogo en un acto y en prosa,,,
bimo0000972436,La dote de Patricia fábula lírico-dramática en un acto y en verso,,,
bimo0000873836,Sermón de la Bula de la Santa Cruzada predicado en el templo del Santísimo Sacramento ... el día 2 de diciembre de 1877,,,
bimo0000920271,"Discurso leído en la Universidad Central por Don Francisco Giner, al recibir la investidura de Doctor en Derecho Civil y Canónico",,,
bimo0001166205,Discurso leido por el Excmo. Sr. D. Antonio Maura y Montaner presidente de la Real Academia de Jurisprudencia y Legislación en la sesión inaugural del curso de 1899-900 ...,,,
bimo0001226379,Las creencias del obrero : discurso pronunciado en el Ateneo Obrero de Valencia con motivo del aniversario de su fundación por el socio protector D. Juan Navarro Reverter,,,
bimo0001390617,Redención económica,,,
bimo0001642240,"Discurso leído por el Excmo. Sr. D. Cirilo Álvarez Martínez, presidente de Tribunal Supremo, en la solemne apertura de los Tribunales, celebrada el 15 de setiembre de 1877",,,
bimo0001275226,Manual del escribiente,,,
bimo0001275227,Manual del escribiente,,,
bimo0001360324,Leyendas históricas de Venezuela. Segunda serie,,,
bimo0001365147,Cosas de allá : (páginas literarias),,,
bimo0001365161,"El periodismo filipino noticias para su historia (1811-1894) : apuntes bibliográficos, indicaciones biográficas, notas críticas, semblanzas, anécdotas",,,
bimo0001377605,"Apreciaciones que hace Agustín Rivera de algunos conceptos de la alocución pronunciada por el Lic. Alfredo Muñoz Moreno ... en la ciudad de Queretaro, el día 30 de julio de 1911, en la velada literario-musical celebrada en conmemoración del primer centenario del fusilamiento de Hidalgo",,,
bimo0001377613,Concordancia de la razón y la fe,,,
bimo0001377619,"Los dos estudiosos a lo rancio diálogo crítico escrito en Lagos en 1881 por Francisco, sobre el estilo de que ha usado en sus escritos, especialmente en su ""Ensayo sobre la enseñanza de los idiomas"" ...",,,
bimo0001377623,Discurso que pronunció Agustín Rivera en la fiesta del 27 de octubre de 1906 en Lagos de Moreno,,,
bimo0001377629,Principios críticos sobre el Virreinato de la Nueva España y sobre la revolución de Independencia : escritos en Lagos Tomo I,,,
bimo0001377636,Las ruinas de Itálica,,,
bimo0001377637,Sermón sobre la Eucaristía,,,
bimo0001379848,"Biografía infantil : o sea, la niñez de algunos grandes hombres",,,
bimo0001384468,De los requisitos previos para contraer matrimonio,,,
bimo0001386517,Artículos históricos,,,
bimo0001386539,La Reina Doña Juana la Loca estudio histórico,,,
bimo0001387492,Estudios indígenas contribuciones a la historia antigua de Venezuela,,,
bimo0001396804,Cantos de la tierra colección de poesías,,,
bimo0001398348,"Breve reseña del actual renacimiento de la lengua y literatura catalana : ¿débese a la influencia de los modernos trovadores provenzales? : memoria escrita para la Real Academia de Buenas Letras de Barcelona, y leída en sus sesiones de los días 3 y 17 de febrero de 1877",,,
bimo0001398800,El gusano de luz : novela andaluza,,,
bimo0001399438,La arcadia moderna colección de églogas e idilios realistas y de epígramas,,,
bimo0001399462,Obras poéticas elegías,,,
bimo0001408608,Víctor : novela madrileña,,,
bimo0001409947,Sentido y tendencia de las últimas reformas en criminología,,,
bimo0001412333,Burgos a vuela pluma,,,
bimo0001412337,Cosas de la vieja Burgos,,,
bimo0001412338,El Día del Señor en Burgos,,,
bimo0001412345,Leyenda sobre la muerte de los Siete Infantes de Lara,,,
bimo0001412349,Tipos burgaleses,,,
bimo0001425103,Disquisiciones nicocianas,,,
bimo0001437242,En la sombra drama en un acto y en verso,,,
bimo0000760965,"Vade mecum histórico y bibliográfico, de la anatomía, fisiología, higiene, terapéutica y materia médica, cirugía, medicina, medicina legal y obstrecticia [sic]",,,
bimo0001175308,Programa de elementos de derecho natural,,,
bimo0001202128,Artículos profesionales,,,
bimo0001097355,¿Es cierto que la medicina no progresa? [discurso],,,
bimo0001726142,Azul--,,,
bimo0000679919,La trasatlántica española necesidad de desarrollar nuestras comunicaciones terrestres y marítimas,,,
Mimo0002190095,Recuerdos de los conciertos del Buen Retiro,,,
bimo0001643082,"Carta pastoral que el Excmo. e Illmo. señor D. Antonio María Claret y Clara, arzobispo de Cuba, dirige al venerable clero de su Diócesis",,,
bimo0001741420,Informe sobre la aclimatación de la pimienta en la isla de Balabac,,,
bimo0001639818,Cánovas del Castillo : semblanza poética,,,
bimo0001639824,"Poesía dedicada a los alumnos del colegio de Santo Tomás de Aquino, por el profesor don Rafael Abellán y Anta, doctor en letras : leída por su autor en la apertura del curso de 1886 a 87",,,
bimo0001639827,Núñez de Arce y sus obras : semblanza poética,,,
bimo0001639892,"El abuelo : obra dedicada a los niños y aún a los adultos cuya educación ha sido descuidada, y que de orden del Gobierno francés está sirviendo de texto en todas las escuelas de enseñanza primaria de Francia",,,
bimo0001640476,El ferrocarril discurso que en la sesión celebrada por el Círculo Literario de Vich el día 2 de febrero de 1862 con motivo de haberse dignado S.M. la Reina Nª Sª (Q.D.G.) sancionar la Ley de Ferrocarril de Granollers a S. Juan de las Abadesas,,,
bimo0001640480,El pase regio cuestión histórica y cuestión moral,,,
bimo0001640697,Lirios del valle o Los amantes de la virginidad,,,
bimo0001641477,Epítome de Cosmografía y Geografia Física,,,
bimo0001642450,La Ermita del Santo Cristo de la Luz en Toledo estudio arqueológico motivado por los últimos descubrimientos de febrero de 1899,,,
bimo0001642651,Cuadros antiguos,,,
bimo0001643102,"Reflexiones que hace a todos los cristianos y a cada uno en particular, pública y privadamente el Excmo. e Ilmo. Sr. D. Antonio Claret, Arzobispo de Cuba ; va a continuación La vida buena y mala del cristianismo, simbolizada por medio de dos árboles, y explicada por el mismo autor",,,
bimo0001643161,A la amnistía que ha concedido S. M. la Reina Nuestra Señora oda,,,
bimo0001644414,"Catálogo de algunos libros, folletos y artículos sueltos referentes a la vida y a las obras de Miguel de Cervantes Saavedra, escritos con ocasión de esclarecerlas, discutirlas o imitarlas",,,
bimo0001644423,Monumento a S. Fernando las columnas del templo de Hércules,,,
bimo0001644882,"La revolución carta quinta a Su Magestad, la Augusta Reina Gobernadora de España",,,
bimo0001645693,La cesta de Moisés entre las siete bocas del Nilo o sea Avisos saludables a los jóvenes para preservarse de los peligros del siglo,,,
bimo0001646543,La dictadura de O'Higgins,,,
bimo0001646548,"La revolución de Buenos Aires en 1890 conferencia dada en el Ateneo de Cádiz por Ramón Auñon y Villalón, el día 16 de abril de 1892",,,
bimo0001648276,"Cuatro perlas de un collar historia tradicional y artística de todos los célebres Monasterios catalanes Santa María de Ripoll, Santa María de Poblet, Santas Creus y San Cucufate del Vallés",,,
bimo0001648305,Manresa y Cardona historia y tradiciones,,,
bimo0001649328,Ensayos filológicos americanos carta al profesor D. Rodolfo Lenz sobre su introducción al estudio del lenguaje vulgar de Chile,,,
bimo0000624460,"Por Europa (impresiones) : Francia, Italia",,,
a4850144,Compendio de historia universal. Edad Moderna,,,
bimo0000600037,Fundamentos de lengua castellana,,,
bimo0000600041,Fundamentos de Lengua castellana,,,
bimo0002102887,Las mieles del rosal,,,
a5377511,Mendizábal,,,
bimo0000580097,Lazarillo español,,,
bimo0001295578,Montes de Oca,,,
bimo0001430457,El alma del hombre honrado drama irreal en cuatro actos y tres cuadros,,,
bimo0002092544,Luchana,,,
bimo0001295588,Narváez,,,
bimo0002092532,La de los tristes destinos,,,
bimo0000852955,Ley de aguas de 13 de junio de 1879,,,
bimo0001114050,El derecho español en sus relaciones con la Iglesia : (obra premiada),,,
bimo0001741415,Ejercicio del vía crucis que se hace en la santa iglesia catedral de Nueva Cáceres,,,
bimo0000046483,Tres conferencias sobre liberalismo español,,,
bimo0000106896,En torno al casticismo,,,
bimo0000624520,La ciencia del valor : psicología de la guerra. Aplicación al desarrollo episódico de la batalla de Mukden,,,
